,ref1,ref2,length,similarity
7038,Bava Metzia 87b:7-8,Nazir 40a:13-14,79,0.01238390092879257
7039,Keritot 9b:14,Niddah 70a:6-7,145,0.8637873754152824
7040,Berakhot 20a:4,Taanit 24a:18-24b:2,326,0.008075370121130552
7041,Nazir 64b:7,Niddah 40a:12,73,0.5789473684210527
7042,Chullin 114a:16-17,Kiddushin 5b:2,157,0.5637254901960784
7043,Sanhedrin 72b:10,Yoma 60a:1,91,0.7807486631016043
7044,Pesachim 84a:13-14,Temurah 4b:9-10,223,0.4128787878787879
7045,Rosh Hashanah 34a:12-13,Shabbat 131b:4-5,39,0.3132530120481928
7046,Avodah Zarah 46a:9-10,Zevachim 5a:15,31,0.06965174129353234
7047,Bava Kamma 65a:1-2,Sanhedrin 72b:11,70,0.5462962962962963
7048,Bava Metzia 36a:15,Bava Metzia 42a:1,128,0.8201438848920863
7049,Avodah Zarah 46a:1,Pesachim 120b:7-8,101,0.5934959349593496
7050,Berakhot 10a:23-24,Megillah 14a:19,173,0.6859688195991092
7051,Menachot 16a:16,Zevachim 42a:8,149,0.8269230769230769
7052,Bava Metzia 94a:12,Gittin 84a:13,163,0.75
7053,Nedarim 44b:1,Pesachim 51a:2,53,0.4329004329004329
7054,Menachot 106b:1-2,Sotah 23a:8,183,0.9186351706036745
7055,Sanhedrin 72b:10-11,Zevachim 46a:7-8,138,0.49868766404199477
7056,Menachot 48a:12,Zevachim 77a:7,148,0.9463087248322147
7057,Avodah Zarah 55a:10,Menachot 29b:12,102,0.026402640264026403
7058,Berakhot 23b:18-19,Sanhedrin 48a:5-6,261,0.022598870056497175
7059,Berakhot 54b:13,Rosh Hashanah 17b:14,167,0.6135265700483091
7060,Chullin 110a:7,Pesachim 51a:10,176,0.025252525252525252
7061,Sanhedrin 49b:9-10,Yevamot 106b:1-2,205,0.013675213675213675
7062,Shabbat 53a:3,Shabbat 54b:2,138,0.4553314121037464
7063,Bava Batra 105a:6-7,Bava Batra 86b:4,100,0.6960352422907489
7064,Kiddushin 41b:7-8,Zevachim 17a:8-9,105,0.6067415730337079
7065,Bava Batra 111a:3,Bava Batra 115a:4,82,0.5296803652968036
7066,Niddah 5a:9,Niddah 9b:12,129,0.28852459016393445
7067,Pesachim 59b:12,Pesachim 62b:11-12,73,0.350597609561753
7068,Beitzah 14b:7,Shabbat 19a:10,162,0.1891891891891892
7069,Pesachim 5b:6-7,Yevamot 71a:16,146,0.3102866779089376
7070,Arakhin 23a:3-4,Kiddushin 47b:8-9,202,0.3926940639269406
7071,Temurah 5a:8,Yevamot 89a:6,94,0.4581818181818182
7072,Niddah 24a:7,Niddah 28a:5,78,0.672566371681416
7073,Ketubot 107b:12,Ketubot 70b:1,134,0.01020408163265306
7074,Bava Metzia 53a:9-53b:1,Sanhedrin 112b:14-15,105,0.05157593123209169
7075,Kiddushin 34b:11,Kiddushin 58a:12,62,0.6231155778894473
7076,Bava Kamma 88a:10,Bava Metzia 4a:6,142,0.6411149825783972
7077,Bava Kamma 117b:16-18,Sukkah 50b:7,105,0.4044943820224719
7078,Kiddushin 78a:12-13,Nazir 40a:13-14,150,0.25380710659898476
7079,Beitzah 8b:7,Chullin 141a:8,62,0.49523809523809526
7080,Temurah 18b:20-19a:1,Temurah 20b:17,155,0.7202380952380952
7081,Berakhot 35a:1,Berakhot 38a:14,289,0.039735099337748346
7082,Chullin 21a:16-21b:1,Zevachim 98a:8,196,0.45089285714285715
7083,Meilah 10a:6,Menachot 21b:4,114,0.3425414364640884
7084,Gittin 45b:13-14,Ketubot 74b:4-6,238,0.45663716814159294
7085,Eruvin 100a:15,Shabbat 3b:12,90,0.8076923076923077
7086,Pesachim 49b:15,Yoma 79b:9,123,0.11145510835913312
7087,Chagigah 11a:8,Taanit 3b:6,127,0.37383177570093457
7088,Sanhedrin 96a:15,Taanit 29a:8,179,0.1762114537444934
7089,Arakhin 2b:4,Eruvin 82a:16,60,0.6052631578947368
7090,Bekhorot 50b:8,Kiddushin 11a:9,100,0.7377777777777778
7091,Bava Batra 144a:9,Bava Batra 150b:5,69,0.5275590551181102
7092,Sanhedrin 52b:23,Sanhedrin 66a:11,144,0.627831715210356
7093,Pesachim 56b:7-8,Shabbat 68a:5-6,268,0.11764705882352941
7094,Bava Kamma 119a:17,Yevamot 78b:19,221,0.21380846325167038
7095,Eruvin 14a:5,Eruvin 9a:1,165,0.38285714285714284
7096,Megillah 21a:8,Pesachim 120b:5-6,177,0.8760330578512396
7097,Kiddushin 35a:5,Makkot 11a:8,175,0.44642857142857145
7098,Horayot 12a:8-9,Keritot 5b:26-27,263,0.6841121495327103
7099,Chullin 139a:3,Temurah 29b:2,96,0.7247706422018348
7100,Niddah 17a:8,Pesachim 12b:15,96,0.41904761904761906
7101,Nazir 20a:6,Sanhedrin 31a:4-5,232,0.022304832713754646
7102,Zevachim 107a:3-4,Zevachim 119b:8-9,100,0.711864406779661
7103,Chullin 141b:5,Shevuot 3b:13,134,0.2621082621082621
7104,Berakhot 32a:8,Yoma 86b:14,140,0.20594965675057209
7105,Bekhorot 26b:8,Temurah 8b:12,187,0.5774647887323944
7106,Menachot 28b:11-12,Rosh Hashanah 24a:20-24b:2,156,0.404
7107,Sanhedrin 67b:4,Zevachim 57a:3,91,0.6802030456852792
7108,Makkot 4b:7,Zevachim 5a:15,141,0.5980707395498392
7109,Sanhedrin 112a:18,Sanhedrin 45b:17,95,0.621160409556314
7110,Beitzah 39a:1,Meilah 10b:5,85,0.4304932735426009
7111,Menachot 93b:4-5,Sotah 41a:20-22,164,0.35714285714285715
7112,Sanhedrin 109a:6,Sotah 13b:25,136,0.08
7113,Gittin 10a:7,Kiddushin 76a:3,170,0.6821345707656613
7114,Chullin 129a:17-129b:1,Menachot 101b:3,151,0.9517684887459807
7115,Bava Metzia 118a:15,Bava Metzia 12b:3-4,141,0.4825174825174825
7116,Zevachim 26a:9,Zevachim 53b:2,121,0.46511627906976744
7117,Keritot 28a:4-5,Temurah 18b:14,196,0.02518891687657431
7118,Bava Metzia 95b:10,Ketubot 49a:11-49b:1,172,0.23728813559322035
7119,Sanhedrin 45a:5-7,Sotah 8a:13-8b:1,249,0.25732899022801303
7120,Pesachim 10b:15,Pesachim 4b:9,129,0.4491017964071856
7121,Temurah 13b:12,Temurah 9a:21-9b:1,102,0.6831275720164609
7122,Bava Metzia 118b:7,Shabbat 128a:7,100,0.43086816720257237
7123,Sanhedrin 46a:6,Yoma 43a:3,122,0.5168539325842697
7124,Menachot 42b:9,Sanhedrin 48b:5,161,0.948948948948949
7125,Eruvin 91a:3,Shabbat 147b:5,197,0.2567049808429119
7126,Chullin 117a:15,Yoma 12b:10,100,0.7488151658767772
7127,Bava Kamma 108a:14,Bava Kamma 74b:14,146,0.29916897506925205
7128,Makkot 16b:3-4,Sanhedrin 88a:13-14,200,0.09932279909706546
7129,Pesachim 45a:1,Yoma 60a:1,54,0.6206896551724138
7130,Avodah Zarah 68b:11-12,Avodah Zarah 75b:19,72,0.2840909090909091
7131,Chullin 44b:3,Niddah 20b:12,75,0.847457627118644
7132,Bava Kamma 108b:16-109a:1,Nedarim 47a:2,44,0.42857142857142855
7133,Niddah 17a:11-12,Shabbat 86a:7,159,0.5818181818181818
7134,Bava Kamma 9a:1,Nedarim 44a:1,76,0.4645669291338583
7135,Chullin 83a:2,Pesachim 63b:5,101,0.03773584905660377
7136,Avodah Zarah 34b:6,Chullin 86a:17,167,0.4269005847953216
7137,Niddah 3a:12,Niddah 56b:5,107,0.01910828025477707
7138,Niddah 40b:6-41a:1,Zevachim 39b:2,133,0.7304964539007093
7139,Chullin 21a:3,Chullin 28a:13,164,0.8604651162790697
7140,Sanhedrin 2b:9-3a:1,Yevamot 122b:8-9,187,0.7675438596491229
7141,Eruvin 6a:12-6b:1,Shabbat 117a:6,193,0.8785529715762274
7142,Megillah 4b:4,Taanit 27a:5,76,0.13968253968253969
7143,Makkot 20b:7,Shevuot 3b:4-5,141,0.3003412969283277
7144,Shabbat 149b:9,Sotah 42a:6,86,0.7487684729064039
7145,Nedarim 10a:9,Taanit 11a:14-15,251,0.45
7146,Pesachim 36b:8-9,Yevamot 73b:2,193,0.7596899224806202
7147,Bekhorot 40a:13,Bekhorot 45a:5,67,0.4956521739130435
7148,Chullin 43b:8,Sotah 28b:4,122,0.46153846153846156
7149,Beitzah 36b:9,Rosh Hashanah 32b:23,110,0.33066666666666666
7150,Niddah 56a:2,Yevamot 105a:20,105,0.8095238095238095
7151,Pesachim 63b:5,Pesachim 84a:14,144,0.40443213296398894
7152,Eruvin 13a:8,Sotah 20a:13,115,0.9230769230769231
7153,Menachot 107a:13-14,Zevachim 91b:7,130,0.8487084870848709
7154,Bava Metzia 3b:9,Keritot 12a:7,109,0.02185792349726776
7155,Menachot 45a:19,Shabbat 13b:8,162,0.9518072289156626
7156,Ketubot 11a:11,Ketubot 36b:6,205,0.08314087759815242
7157,Niddah 14a:6,Shevuot 18a:5,71,0.47619047619047616
7158,Pesachim 62b:4,Zevachim 11a:22,101,0.8839285714285714
7159,Bava Kamma 73a:19-20,Nedarim 87a:7-8,132,0.020100502512562814
7160,Bava Kamma 118a:6,Bava Metzia 116b:7,99,0.8727272727272727
7161,Gittin 86a:19-20,Yevamot 44a:15-16,179,0.41895261845386533
7162,Kiddushin 78a:12-13,Sotah 29b:5-6,147,0.5050505050505051
7163,Beitzah 12a:10-12b:1,Pesachim 47b:6,148,0.021333333333333333
7164,Pesachim 68a:17,Sanhedrin 99a:12,143,0.0056657223796034
7165,Chullin 34b:3,Sotah 30a:6-7,117,0.5084745762711864
7166,Kiddushin 4b:8-9,Moed Katan 8a:2-3,102,0.3673469387755102
7167,Makkot 4b:4,Sanhedrin 10a:10,86,0.6229508196721312
7168,Makkot 13b:3,Megillah 7b:21,78,0.6875
7169,Horayot 9b:2,Shabbat 44a:5,159,0.5120481927710844
7170,Bekhorot 37a:18-19,Kiddushin 24b:3-4,272,0.024305555555555556
7171,Pesachim 54b:15,Taanit 13a:8,212,0.008771929824561403
7172,Kiddushin 50b:12,Yevamot 28b:23,169,0.5761904761904761
7173,Bava Kamma 25b:9-10,Shabbat 131a:5-6,48,0.0058309037900874635
7174,Beitzah 29a:5-6,Gittin 46b:12-13,203,0.026871401151631478
7175,Sukkah 48b:7,Zevachim 64b:2,183,0.5794871794871795
7176,Avodah Zarah 71b:16,Eruvin 62a:10,80,0.683982683982684
7177,Pesachim 36a:11,Zevachim 95b:10,70,0.44285714285714284
7178,Meilah 5a:10-11,Zevachim 93a:12,152,0.5098039215686274
7179,Megillah 3a:3,Yoma 80a:12,69,0.5701357466063348
7180,Bava Kamma 43b:8,Bava Kamma 61b:9,83,0.9273743016759777
7181,Gittin 89b:12,Yevamot 116a:9,91,0.9523809523809523
7182,Arakhin 11b:8,Eruvin 103a:5,58,0.6461538461538462
7183,Gittin 64b:2,Gittin 89b:12,91,0.9238578680203046
7184,Avodah Zarah 58b:3,Taanit 26b:12,82,0.3333333333333333
7185,Gittin 4b:18,Gittin 9a:8,93,0.8411214953271028
7186,Sanhedrin 101a:4,Shevuot 15b:12,139,0.48184818481848185
7187,Eruvin 99a:16,Shabbat 114a:3,86,0.5692307692307692
7188,Beitzah 30b:4,Shabbat 45a:5,148,0.555984555984556
7189,Horayot 11b:7,Keritot 5a:29,181,0.7671232876712328
7190,Bava Metzia 111b:7,Horayot 9a:1,91,0.5319148936170213
7191,Avodah Zarah 50b:8,Sukkah 44b:7,172,0.46956521739130436
7192,Arakhin 26b:19-20,Bava Kamma 88b:9,65,0.4245810055865922
7193,Gittin 74b:8-9,Yoma 31a:3,132,0.39204545454545453
7194,Ketubot 51b:13,Ketubot 74a:13,126,0.6387096774193548
7195,Sanhedrin 69b:17,Yevamot 18b:3,157,0.3013698630136986
7196,Chullin 140a:8-9,Keritot 25a:11-12,151,0.8990228013029316
7197,Bava Kamma 114b:20-21,Ketubot 26a:1-2,187,0.7130801687763713
7198,Chullin 26a:9,Yoma 10b:1,54,0.5760869565217391
7199,Shevuot 32b:5-6,Shevuot 47a:8-9,298,0.0776978417266187
7200,Temurah 18b:12,Zevachim 111b:17,122,0.2147239263803681
7201,Sanhedrin 14b:6,Shevuot 14a:15,141,0.48632218844984804
7202,Bava Batra 122b:12,Niddah 11b:1,95,0.7211538461538461
7203,Megillah 15b:5,Sanhedrin 94a:5,130,0.5342019543973942
7204,Menachot 35a:3,Shabbat 62a:4,132,0.33962264150943394
7205,Sanhedrin 65b:18,Sanhedrin 67b:13,91,0.65
7206,Eruvin 45a:6-7,Rosh Hashanah 23b:7-8,83,0.4666666666666667
7207,Bava Kamma 15a:4,Pesachim 43a:26,116,0.8571428571428571
7208,Bava Metzia 7b:4,Gittin 27a:9,90,0.5977859778597786
7209,Zevachim 2a:10-2b:1,Zevachim 4b:27,110,0.85
7210,Chullin 83b:10,Kiddushin 25a:20,89,0.9834254143646409
7211,Berakhot 54a:3,Berakhot 60b:7,204,0.23636363636363636
7212,Bekhorot 9b:21-23,Menachot 101a:17-101b:3,169,0.4176991150442478
7213,Eruvin 13b:12,Sukkah 3a:7,128,0.41517857142857145
7214,Menachot 14b:11,Zevachim 27a:1,60,0.5975609756097561
7215,Eruvin 26b:5-6,Eruvin 67a:3,100,0.47572815533980584
7216,Meilah 9a:8,Zevachim 104b:9,124,0.7218543046357616
7217,Sukkah 34a:2-3,Zevachim 110b:6-7,215,0.03636363636363636
7218,Pesachim 66a:2,Yevamot 14a:9,119,0.5830258302583026
7219,Bava Kamma 111a:13,Tamid 28b:6,94,0.8186046511627907
7220,Menachot 105a:4,Temurah 20a:12,89,0.6871794871794872
7221,Chagigah 5b:1,Sotah 46b:22,177,0.4044943820224719
7222,Sotah 2b:10-12,Sotah 3b:20-21,130,0.37888198757763975
7223,Chullin 35a:5,Sotah 30a:6-7,99,0.4693140794223827
7224,Bava Metzia 61a:14-15,Menachot 60b:3-4,38,0.19090909090909092
7225,Zevachim 29b:10,Zevachim 36b:6,143,0.49382716049382713
7226,Eruvin 77a:6,Ketubot 83b:15,68,0.3057324840764331
7227,Sanhedrin 71a:18-19,Sanhedrin 87b:15-16,273,0.7562189054726368
7228,Kiddushin 34b:7,Kiddushin 58a:8,97,0.36444444444444446
7229,Chagigah 23a:14,Zevachim 21a:1,94,0.7027027027027027
7230,Bekhorot 16a:12-13,Temurah 18a:2-3,177,0.34823529411764703
7231,Sanhedrin 66a:8-10,Sanhedrin 85b:8-9,288,0.8724137931034482
7232,Bava Kamma 37b:15-16,Pesachim 18b:1-2,110,0.2857142857142857
7233,Bava Metzia 12b:10,Kiddushin 16a:14,86,0.5251798561151079
7234,Bekhorot 52b:11-12,Gittin 25a:4,93,0.5703971119133574
7235,Bava Kamma 46a:5-6,Ketubot 41b:9-10,148,0.2887139107611549
7236,Eruvin 105a:11,Shabbat 3a:4,84,0.5792349726775956
7237,Eruvin 101b:12,Eruvin 85b:5,156,0.8641975308641975
7238,Niddah 32b:6-7,Niddah 44a:4-5,316,0.012519561815336464
7239,Zevachim 31a:13,Zevachim 35a:12,123,0.5753424657534246
7240,Berakhot 26b:3,Berakhot 33a:29,143,0.903010033444816
7241,Eruvin 47a:18,Ketubot 60b:8,278,0.493006993006993
7242,Chullin 19a:4-6,Zevachim 116b:16-17,131,0.25249169435215946
7243,Beitzah 30a:8,Shabbat 141a:15,71,0.5
7244,Niddah 12a:3-4,Niddah 14b:14-15,140,0.7516778523489933
7245,Gittin 2b:3-4,Gittin 4b:16-17,72,0.7861271676300579
7246,Chagigah 11b:6,Chagigah 14b:2,121,0.19473684210526315
7247,Bekhorot 25b:5,Yoma 78b:4,120,0.5161290322580645
7248,Sotah 15a:6,Yevamot 40a:8,90,0.6304347826086957
7249,Eruvin 47b:3,Sanhedrin 73a:8,74,0.632258064516129
7250,Meilah 11b:11-12,Pesachim 34a:9,302,0.18270799347471453
7251,Bava Batra 121b:3,Berakhot 48b:2,145,0.2644628099173554
7252,Horayot 8a:6,Shabbat 69a:1,113,0.6020761245674741
7253,Shabbat 130a:9,Yevamot 14a:8,121,0.8150943396226416
7254,Gittin 78a:18,Gittin 84b:9,79,0.6443514644351465
7255,Makkot 14b:15,Yevamot 75a:10-11,221,0.4861407249466951
7256,Avodah Zarah 42b:7-8,Bava Batra 26b:5-6,62,0.42528735632183906
7257,Chullin 81a:2-3,Zevachim 12a:14-15,150,0.7933884297520661
7258,Makkot 4b:7,Sanhedrin 66a:19-20,141,0.6011904761904762
7259,Berakhot 17b:15-16,Berakhot 20a:10-20b:2,119,0.54375
7260,Menachot 83b:7-8,Zevachim 9b:2-3,227,0.20085470085470086
7261,Bava Batra 24b:2,Bava Metzia 110b:2,69,0.31511254019292606
7262,Arakhin 32b:15,Bava Metzia 28a:17,144,0.3727810650887574
7263,Temurah 5b:10-11,Yoma 57b:15-58a:1,148,0.5498652291105122
7264,Bava Batra 99a:2,Megillah 10b:16-17,169,0.023529411764705882
7265,Kiddushin 15a:13,Menachot 74a:8,57,0.71875
7266,Menachot 85b:8-9,Menachot 87a:15-16,189,0.4884318766066838
7267,Bava Metzia 52b:16-53a:1,Yevamot 73a:4-5,47,0.39069767441860465
7268,Kiddushin 21a:5-6,Zevachim 12b:20,150,0.35655737704918034
7269,Bava Batra 140a:3,Yevamot 67b:8,80,0.8444444444444444
7270,Makkot 13a:11-13,Sanhedrin 70a:3-4,364,0.25559947299077734
7271,Berakhot 11a:4-6,Sukkah 25a:5-6,167,0.7164948453608248
7272,Eruvin 19a:2,Shabbat 127a:13,147,0.21256038647342995
7273,Sotah 26a:2,Yevamot 36b:8,131,0.9010989010989011
7274,Bava Metzia 2b:3,Kiddushin 74a:1,103,0.7443946188340808
7275,Ketubot 62a:6,Yoma 77a:6,248,0.05504587155963303
7276,Berakhot 37b:7,Chullin 120a:19,101,0.48253968253968255
7277,Gittin 86a:19,Gittin 9a:8,93,0.5781990521327014
7278,Sanhedrin 81a:2,Yevamot 32a:12,124,0.6459143968871596
7279,Bava Kamma 41a:20-22,Chullin 114b:10,176,0.02610966057441253
7280,Bava Metzia 33a:10,Sanhedrin 64b:15,88,0.600896860986547
7281,Berakhot 40b:9,Sotah 32a:5,124,0.4297994269340974
7282,Pesachim 96b:4,Temurah 19a:2,99,0.43824701195219123
7283,Pesachim 8b:4,Yoma 11a:6,137,0.4387755102040816
7284,Beitzah 29a:5-6,Sanhedrin 45a:6,106,0.38207547169811323
7285,Ketubot 68a:18-19,Nedarim 39b:17,213,0.8755760368663594
7286,Ketubot 5b:5,Shabbat 50a:17-18,130,0.4264705882352941
7287,Eruvin 49b:2,Eruvin 72b:9,98,0.6113207547169811
7288,Pesachim 61a:5,Pesachim 71b:12,124,0.797153024911032
7289,Niddah 30b:4-5,Sanhedrin 4a:4-5,202,0.1016949152542373
7290,Makkot 15b:6-16a:1,Pesachim 63b:5,217,0.06198347107438017
7291,Beitzah 3a:10-11,Eruvin 39a:9-10,113,0.8421052631578947
7292,Bava Kamma 99a:16,Kiddushin 63a:11,71,0.7664670658682635
7293,Berakhot 61a:26,Ketubot 77b:3,215,0.012170385395537525
7294,Nedarim 56a:6,Sanhedrin 18a:8,208,0.20408163265306123
7295,Chullin 83a:1-3,Temurah 4b:9-10,223,0.3864406779661017
7296,Nedarim 66b:2,Sukkah 53b:1,213,0.008849557522123894
7297,Bava Batra 64b:2,Ketubot 75a:2,110,0.2736156351791531
7298,Chullin 135a:18,Temurah 10a:11,160,0.5029239766081871
7299,Ketubot 110a:18,Ketubot 92a:7,157,0.7619047619047619
7300,Shabbat 112a:5,Shabbat 153b:9,91,0.5245901639344263
7301,Chullin 132a:11,Kiddushin 3a:2,94,0.026490066225165563
7302,Avodah Zarah 67b:6,Pesachim 44b:13,73,0.7380952380952381
7303,Nazir 40a:13-14,Zevachim 11a:6,162,0.5073891625615764
7304,Bava Batra 72a:2,Bava Batra 83a:8,199,0.46709129511677283
7305,Menachot 17a:16,Zevachim 28a:3,93,0.8994708994708994
7306,Chullin 80a:18-19,Sanhedrin 25b:10,92,0.29850746268656714
7307,Menachot 42a:22,Pesachim 7b:8,154,0.7154471544715447
7308,Sanhedrin 28b:7,Yevamot 40b:15,51,0.918918918918919
7309,Kiddushin 23b:5,Temurah 25b:2,135,0.45180722891566266
7310,Eruvin 101a:11,Eruvin 98b:13,136,0.7191780821917808
7311,Bava Metzia 118b:7,Kiddushin 48b:13,127,0.6449704142011834
7312,Bava Kamma 108b:9,Bava Metzia 93b:13,132,0.6599326599326599
7313,Bava Batra 129a:13-129b:1,Taanit 21a:6-7,148,0.014285714285714285
7314,Gittin 43b:8-9,Gittin 85b:6-7,214,0.7583333333333333
7315,Shabbat 121a:6,Yevamot 114a:4,95,0.5610561056105611
7316,Eruvin 64b:4,Sanhedrin 22b:13,159,0.6335078534031413
7317,Megillah 29b:22,Sotah 41a:11,135,0.6084656084656085
7318,Eruvin 77a:4,Eruvin 9a:8,143,0.9166666666666666
7319,Arakhin 23b:10-11,Ketubot 52b:2-3,162,0.13008130081300814
7320,Pesachim 114a:4,Sukkah 56a:5,152,0.1295774647887324
7321,Niddah 49b:12,Sanhedrin 27b:6,106,0.026058631921824105
7322,Shabbat 121a:3,Yevamot 114a:3,116,0.7471698113207547
7323,Ketubot 15a:6,Kiddushin 73a:9,112,0.8142292490118577
7324,Bekhorot 15a:5,Bekhorot 33a:6,69,0.6900584795321637
7325,Beitzah 8b:14-15,Chullin 86a:11-12,99,0.7757009345794392
7326,Menachot 62a:12-13,Sotah 37a:9-10,229,0.3872340425531915
7327,Menachot 2a:2-3,Zevachim 13a:5-6,171,0.7593582887700535
7328,Yoma 34b:3,Yoma 70b:10-11,81,0.6606334841628959
7329,Nazir 30a:5,Sotah 23a:5,158,0.34782608695652173
7330,Bava Metzia 23b:1,Bava Metzia 25b:6,90,0.5
7331,Bava Batra 127b:4-6,Yevamot 47a:9-10,32,0.0
7332,Gittin 36b:6,Moed Katan 3b:9,170,0.6032608695652174
7333,Bava Metzia 87b:7-8,Kiddushin 78a:12-13,79,0.3406113537117904
7334,Menachot 7a:15,Shabbat 133b:9,203,0.018975332068311195
7335,Shevuot 39a:12,Sotah 32a:5,124,0.6988847583643123
7336,Menachot 87b:21,Shabbat 80b:5,79,0.004878048780487805
7337,Pesachim 82a:13-14,Zevachim 101a:8,142,0.48243559718969553
7338,Ketubot 87b:12,Shevuot 40a:10,159,0.8108108108108109
7339,Bava Metzia 108a:11,Bava Metzia 67b:9-10,116,0.2867383512544803
7340,Bava Metzia 22b:15-16,Gittin 4a:9,141,0.3402985074626866
7341,Sanhedrin 105b:12,Sotah 47a:3,208,0.5690721649484536
7342,Bava Metzia 34a:6,Ketubot 61a:8,119,0.4765625
7343,Bava Kamma 68b:9,Bava Kamma 76a:7,96,0.24074074074074073
7344,Kiddushin 16a:14,Kiddushin 4a:20,142,0.7125748502994012
7345,Bava Kamma 116b:17-18,Bava Kamma 60a:2-3,93,0.5876777251184834
7346,Sanhedrin 34b:6-7,Zevachim 107b:5-6,170,0.7384615384615385
7347,Sotah 48b:6,Yoma 9b:16,149,0.6024844720496895
7348,Shabbat 133a:9-13,Shabbat 24b:6-25a:1,301,0.3858695652173913
7349,Eruvin 47b:3,Ketubot 100b:6,58,0.6762589928057554
7350,Menachot 101b:1,Temurah 33b:15-16,81,0.2605633802816901
7351,Berakhot 47b:8-9,Eruvin 31b:8-9,183,0.5853658536585366
7352,Avodah Zarah 51a:10,Temurah 30b:8,122,0.6274509803921569
7353,Sanhedrin 67b:2-3,Yevamot 4a:5-7,273,0.2671353251318102
7354,Avodah Zarah 59a:7,Berakhot 47b:12,141,0.5047923322683706
7355,Shabbat 69a:5,Shabbat 73a:4,149,0.5686746987951807
7356,Bava Metzia 17a:20,Ketubot 51a:14-51b:1,61,0.6705202312138728
7357,Menachot 6a:3-4,Sanhedrin 66a:19-20,195,0.5336538461538461
7358,Makkot 5b:7,Sukkah 56a:7-8,159,0.5073746312684366
7359,Eruvin 47b:3,Sanhedrin 51b:22,71,0.631578947368421
7360,Nazir 32a:3,Nedarim 20a:8,116,0.696551724137931
7361,Bava Metzia 112a:10,Kiddushin 48b:2,67,0.38095238095238093
7362,Shevuot 16b:2,Zevachim 101b:16-17,329,0.040995607613469986
7363,Chullin 89a:3,Menachot 43b:13,187,0.7286821705426356
7364,Menachot 21b:14-15,Menachot 46b:16-18,237,0.9494949494949495
7365,Keritot 15a:6,Makkot 14a:7,195,0.6681818181818182
7366,Shabbat 64a:5,Shabbat 77a:4,140,0.08172043010752689
7367,Gittin 45b:9-10,Menachot 42b:9-10,254,0.5322314049586777
7368,Pesachim 3a:7,Yoma 87b:9,196,0.543859649122807
7369,Bava Kamma 15b:1,Ketubot 41a:1,58,0.29441624365482233
7370,Bava Kamma 87b:6,Ketubot 58b:7,160,0.6798866855524079
7371,Berakhot 9a:18,Zevachim 44a:5,113,0.4563380281690141
7372,Moed Katan 20a:17-20b:2,Pesachim 4a:1-2,83,0.12332439678284182
7373,Yevamot 111b:17,Yevamot 30a:8,184,0.05102040816326531
7374,Pesachim 67a:5,Pesachim 93a:5,133,0.6705202312138728
7375,Chagigah 13b:8,Sukkah 43a:5,177,0.4305177111716621
7376,Chullin 85a:14,Niddah 22b:16,76,0.9803921568627451
7377,Sanhedrin 105a:16,Sotah 10a:9,100,0.726530612244898
7378,Bava Batra 129b:4,Bava Batra 136b:8-9,105,0.6746031746031746
7379,Eruvin 10a:7,Eruvin 5a:13,178,0.7204301075268817
7380,Kiddushin 30a:13,Nedarim 38a:2,97,0.5960264900662252
7381,Bava Kamma 11a:9,Bava Kamma 94a:22,79,0.2775800711743772
7382,Bava Metzia 95b:10,Kiddushin 59a:2,182,0.46335697399527187
7383,Avodah Zarah 13b:9,Bava Metzia 51a:6,256,0.026119402985074626
7384,Menachot 16a:6-7,Menachot 71b:5-6,215,0.04056795131845842
7385,Chullin 122b:5-8,Chullin 55b:20-56a:1,256,0.08877284595300261
7386,Bava Batra 77b:5,Bava Batra 83b:5,268,0.13653136531365315
7387,Shabbat 126a:2,Zevachim 19a:3-4,235,0.0498960498960499
7388,Nedarim 17a:3,Shevuot 22b:14,197,0.026365348399246705
7389,Eruvin 41a:10,Eruvin 73a:4,217,0.3542600896860987
7390,Gittin 40a:5,Ketubot 28a:16-28b:1,187,0.07
7391,Sanhedrin 104a:15,Taanit 20a:11,98,0.6595744680851063
7392,Menachot 26b:2,Zevachim 28a:11,101,0.6255924170616114
7393,Bava Batra 16b:9,Sanhedrin 100b:5,252,0.014787430683918669
7394,Nazir 37b:7,Sanhedrin 45b:12-13,114,0.0
7395,Bava Batra 38a:3,Bava Metzia 67b:5,134,0.4
7396,Kiddushin 58a:8,Zevachim 23b:11-24a:1,97,0.7236180904522613
7397,Chullin 7a:5-6,Zevachim 60b:7,122,0.3884057971014493
7398,Bava Kamma 93a:4-5,Megillah 28a:17,112,0.3283582089552239
7399,Menachot 69a:15,Shabbat 52b:7,74,0.8520710059171598
7400,Kiddushin 7a:16-18,Temurah 26a:15-26b:1,142,0.8013245033112583
7401,Sanhedrin 73b:13-14,Yevamot 55b:10-11,139,0.32947976878612717
7402,Eruvin 21b:7,Zevachim 99b:10,73,0.3805970149253731
7403,Kiddushin 11b:2,Shevuot 39b:10,74,0.6291079812206573
7404,Shabbat 92a:6,Zevachim 59b:10,138,0.4264264264264264
7405,Kiddushin 66b:15,Temurah 5b:19,106,0.4
7406,Yoma 48a:6,Yoma 56b:10,115,0.7018867924528301
7407,Bekhorot 38a:9,Niddah 7b:17,123,0.6813186813186813
7408,Bava Metzia 113b:12-13,Shabbat 128a:7-8,129,0.6600660066006601
7409,Bekhorot 46b:13,Yevamot 122a:13,115,0.12213740458015267
