,Masechet,Daf,Line,Perek,Comment
2091,Chullin,179,1,חמשה,ישרפו לששה עשר - ולא בחמשה עשר דקיימא לן (שבת דף כד:) אין שורפין קדשים ביום טוב. והנך עצמות כשיש בהן מוח קאמר ומפני ששמשו את הנותר דמוח הוי כבשר ולפיכך טעונין שריפה כנותר עצמו אבל דלאו בר אכילה אין טעון שריפה דכתיב לא תותירו וגו' כל דקרינן ביה לא תותירו קרינן ביה תשרפו ואידך לא:
2092,Chullin,180,0,אותו ואת בנו,בא הכתוב כו' - כבר פרשתי באותו ואת בנו דכל מותיר התראת ספק היא דכי מתרינן ביה אל תותיר מספקא לן אם עובר על התראה ואם לאו דשמא קודם עלות השחר יאכלנו:
2093,Chullin,182,3,ארץ ישראל,שרית עם אלהים - נשיא שבארץ ישראל שסמוכים הם ונקראים אלהים עד האלהים יבא דבר שניהם (שמות כב) ועם אנשים ראש הגולה:
2094,Chullin,182,0,חלק,צרור הכסף - בחלק (סנהדרין דף צו:) מפרשינן ליה בצדיקים דשלחו ליה עמון ומואב לנבוכד נצר כדשמעו לנביאים דאיתנבאו בחורבנא תא אחרבינהו שלח להו מסתפינא מאלההון שלחו ליה כי אין האיש בביתו שלח להו בקריבא אתי שלחו ליה הלך בדרך למרחוק שלח להו איכא צדיקי דבעי רחמי שלחו ליה צרור הכסף לקח בידו צדיקים שבהם המיתם:
2095,Chullin,182,4,ארץ ישראל,אל בית ה' - בארץ ישראל:
2096,Chullin,183,1,בהמה המקשה,לשיטתו - דאמר בפרק בהמה המקשה (לעיל חולין דף עד.) טעון שחיטה וכיון דלא משתרי בשחיטת אמו לאו שליל הוא דליקרי ביה כל בבהמה תאכלו (ויקרא יא) ואפי' חלבו וגידו אלא חלבו דגיד של כל בהמה קאמר מתני' ומוקי ליה שמואל כדברי הכל:
2097,Chullin,184,1,אלו טרפות,וזהו חלב שעל הדקין - שנחלקו בו רבי ישמעאל ורבי עקיבא באלו טרפות (לעיל חולין דף מט:):
2098,Chullin,189,2,אלו עוברין,"סעודת הרשות - בת ת""ח לע""ה באלו עוברין (פסחים מט.):"
2099,Chullin,189,0,אלו מציאות,"דהא מהדרינן אבידתא - לכל אדם בסימנין ולא מהדרינן אבידתא בטביעות עינא אלא לצורבא מרבנן באלו מציאות (ב""מ דף כג:):"
2100,Chullin,191,1,כל הבשר,אלא שנתבשל - שהרוטב מעלה הטעם בכל הבשר:
2101,Chullin,192,0,כל הבשר,"מפעפע - בלע""ז טרישנלש""ט מבצבץ והולך ומתפשט בכל הבשר:"
2102,Chullin,196,1,בהמה המקשה,אלא למקום חתך - דבעלמא בכל איסור והיתר המחוברים כגון הוציא העובר את ידו וכגון אבר המדולדל כולן אסורין כדאמרינן בבהמה המקשה (לעיל חולין דף סח:):
2103,Chullin,198,2,שק,בשקדם וסלקו - לאיסור וסלק רוטב קודם שיתן האחרות בקדרה הלכך נתנה טעם בראשונה הרי זו חוזרת ואוסרתן ואי לאו במאי מיתסרי ואשמועינן דחתיכה עצמה נעשת נבלה לאסור חברותיה בפליטתה:
2104,Chullin,199,0,בהמה המקשה,כל בבהמה - ואפילו חלבו וגידו דמהאי קרא נפקא לן היתר שליל בשחיטת האם בפרק בהמה המקשה (לעיל חולין סט.):
2107,Chullin,210,1,שנים,"וש""מ - מדברכו כל חד וחד לחודיה לאחריהם ולא יצא האחד בברכת חבירו שמע מינה בשנים מצוה ליחלק הואיל ואין כאן שלשה:"
2108,Chullin,212,0,אוכלין,במפה - מי שלא נטל ידיו מהו לפרוש מפה על ידיו ולא יגע באוכלין ויאכל:
2109,Chullin,213,0,אוכלין,"דטריד - לשמש את המסובין ושוכח שלא נטל ונוגע באוכלין שיאכל. ואע""פ שנוגע בכל הסעודה לא איכפת לן שלא הצריכו נטילה לנוגעין אלא לאוכלין:"
2110,Chullin,213,1,"יוה""כ","שלא רצה להאכיל בידו אחת - אפילו ידו אחת לא רצה להדיח כדי ליתן פת לתינוק ביוה""כ ומונע מלהאכילו. אלמא מאכיל צריך נטילה:"
2111,Chullin,217,2,תולין,דם טוהר - של בתולין ושל ימי טוהר של יולדת:
2112,Chullin,220,1,תנור,וחתוכא לתחת - חתוכו למטה כשנתנוהו בתנור לצלות כדי שיזוב הדם ויצא:
2113,Chullin,220,0,תנור,כבדא עילוי בשרא - בתנור היו צולין כל צלי שלהן וחודו של שפוד תלוי למטה וכשהכבד נתון תחלה ואחר כך הבשר נמצא הכבד עליון כשתולין אותו:
2114,Chullin,231,1,אלו טרפות,ולא משום טרפה - שמא מעוף טרפה היא דאמרינן באלו טרפות (לעיל חולין דף נח.) ומודים בביצת טרפה שאסורה:
2115,Chullin,231,0,אין מעמידין,"כאן קודם חזרה כו' - בפרק אין מעמידין (ע""ז דף כט:) שאל רבי ישמעאל את רבי יהושע מפני מה אסורין גבינות העובדי כוכבים אמר לו מפני שמעמידין אותה בקבת נבלה כלומר בחלב הקרוש שבה אמר לו והלא קבת העולה חמורה מקבת נבלה ואמרו כל כהן שדעתו יפה שורפה חיה אמר לו מפני שמעמידין אותה בקבת עגלי עבודה זרה אלמא חזר בו מקבת נבלה משום דלאו גופה היא ואסורה משום עבודה זרה דאפילו פירשא דידה אסור כדמפרש התם משום דניחא ליה בנפחיה הלכך משנתינו זאת נשנית קודם חזרה ומשום הכי אסר וכי אתמר דשמואל דעור קבה הוא דאסור הא קבה שריא לאחר חזרה קאמר ומשנתינו זאת מכיון שנשנית אף על פי שחזר בו לא זזה ממקומה ולא סילקוה ולא אמרו שלא לשנותה עוד:"
2116,Chullin,234,0,אוכלין,"ה""ג ואימא יד להכניס ולא להוציא ושומר להכניס ולהוציא - כלומר יד האמורה באוכלין להכניס היא אבל לא להוציא ומנבלה לא ילפא להוציא כדאמרינן לקמן דשאני נבלה דטומאה חמורה היא וכי כתב שומר להוציא כתיב דלהכניס אתי בק""ו מיד אבל יד להוציא ושומר לצרף לית לך:"
2117,Chullin,234,0,אוכלין,ואימא יד - דכתיבא באוכלים להוציא כתיבא ולא להכניס והכנסה לא אתי מהוצאה וכתב שומר לרבות בו אף הכנסה אבל יד להכניס ושומר לצרף לא ולקמיה משני מעיקרא כי כתיבא יד באוכלין אתחלת טומאה כתיבא דהיא הכנסה ומיהו השתא משני ליה שינויא אחרינא:
2118,Chullin,234,1,תנור,זרעים טומאה מרובה - שמקבלין טומאה מולדי טומאה תאמר בתנור שאינו מקבל טומאה אלא מאב הטומאה וכן מנבלה מרובה טומאת אוכלין כדתנן מתניתין ריבה לטמא טומאת אוכלין ממה שריבה לטמא טומאת נבלות:
2119,Chullin,234,0,כל הבשר,מה להנך שכן מיטמאין - קבלו הטומאה שלא בנגיעה דהא אמרן בכל הבשר (לעיל חולין דף קטו:) דמה הצד פרכינן כל דהו:
2120,Chullin,234,0,גופה,שלא תאמר דיו - אי לא הוה כתיבא בגופה וגמרה מהנך הוה אמינא דיו ליד נבלה הלמדה מאלו להיות כאלו דמה אלו לא מטמו אדם אף נבלה הואיל ויד דידה מהנך אתיא לא תטמא אדם דרך ידה כגון תחב קיסם בכזית בשר נבלה להיות לו יד ונגע אדם בו לא יטמא עד שיגע בנבלה עצמה וכן עצם של נבלה עצמה נמי דהויא יד:
2121,Chullin,234,1,גופה,ואם אינו ענין לה - דהא בגופה כתיבא תנהו ענין ליד דעלמא ולהוציא לא אצטריך אלא להכניס. האי דנקט תנהו ענין ליד דנבלה והדר איצטריך ליה למימר תנהו ענין ליד דעלמא ולא נקט הכי אם אינו ענין לשומר דנבלה תנהו ענין ליד דעלמא הכי שייך למיתני שפיר מדכיון דיתורא דשומר בנבלה כתיבא תנהו ענין לנבלה דנבלה ונבלה היא וכיון דמשום יד אתא תנהו ענין ליד דעלמא דיד ויד הוא אבל שומר דנבלה להיות ענין ליד דעלמא לא שייך למימר:
2122,Chullin,235,0,אוכלין,"אלא מעיקרא כי כתיבא יד אהכנסה כתיבא - כלומר הא דפרכינן מרישא אימא יד להוציא ולא להכניס לאו פירכא היא דכי כתיבא יד באוכלין אתחלת טומאתן כתיבא כשהן מקבלין אותה מן השרץ וכיון דמכנסת כל שכן דמוציאה ושומר להכניס ולהוציא מק""ו אתי שומר דזרעים לצרף:"
2124,Chullin,239,1,פירות,אף תרומה נמי - שהפרישה בפירות כגון תמרים ותפוחים כיון דתרומה נוהגת בפרי אף על גב דאינה נוהגת במשקין שלהן אלא בתירוש ויצהר בלבד הנך משקין כיון דמפירות תרומה אתו הרי הן כתרומה. והאי דון מינה ומינה לאו דוקא קאמר דהא תמרים ותפוחים גופייהו אין תרומתן מן התורה אלא מדברי סופרים והכי הוא דקאמרינן כיון דבמידי דאורייתא אית לן דון מינה ומינה ואי הואי תרומת תמרים דאורייתא הוה גמרי לה מבכורים למשקין היוצאין מהן כמותן הכי נמי רבנן בדידהו כעין דאורייתא תקון:
2125,Chullin,239,1,פירות,תירוש ויצהר - כתיבי בה ולא שאר משקין והנך משקין דנהגו בה תרומה הוא דילפינן מבכורים דאם קרא עליהן שם תרומה קודם שדרכן נאסרין משקה היוצא מהן אבל שאר משקין דלא כתיבא בהו תרומה אפילו היא כתיבא בפירות עצמן לא:
2126,Chullin,240,1,בהמה המקשה,"באנפי נפשיה - נמי ליטמא טומאת אוכלין דקי""ל דמחשבה שויא אוכלא כל מידי דמצי למיכליה ואע""ג דלאו אורחיה כדאמרן בפרק בהמה המקשה (לעיל חולין דף עז:) עור ששלקו ושליא שחישב עליה מטמא טומאת אוכלין ונהי דתו לא הדר הוי בשר לענין טומאת נבלות דהא נעשה עור בבטולו הראשון אבל לאוכלו מיהא הוי לטמא טומאת אוכלין אם נגע בשרץ דלא גרע מעור ששלקו:"
2127,Chullin,240,0,אוכלין,"השוחט בהמה טמאה לעובד כוכבים - הא פרישית לה (לעיל חולין קיז:) דכיון דדכוותה בשחיטת ישראל בטהורה משויא לה אוכלא בעודה מפרכסת ולישראל שריא דהא בשחיטה תליא להו מילתא השתא נמי הואיל וישראל שחטה שחיטה מעליא אע""ג דבטמאה לא שייכא שחיטה ולעובד כוכבים לא משתרי עד שתמות דאבר מן החי הוא לגביה אפ""ה מהניא מחשבת ישראל להאכילה לעובד כוכבים לשויא אוכלא בעודה מפרכסת וכ""ש טהורה שאוכל היתר גמור הוא בעודה מפרכסת והא דאמרינן אסור לאכול מבהמה קודם שתצא נפשה מדרבנן הוא וכן עובד כוכבים בטהורה תניא נמי לקמן דהואיל וטהורה היא ואשכחן היתר בטהורה מפרכסת ששחטה ישראל השתא נמי כי שחטה עובד כוכבים הויא אוכל לטמא טומאת אוכלין מן השרץ שאם תחזור ותגע באוכלין אחרים קודם שתמות ותעשה נבלה תטמאם אבל ישראל בטהורה אין צריכה מחשבה ועובד כוכבים בטמאה לא מהניא לה מחשבה בעודה מפרכסת דלא אשכחן היתר בדכוותה: "
