,Masechet,Daf,Loc,Text
317,Gittin,44b,"13,1",יוצא עבד אחר רבו לסוריא - משמע דין על העבד לצאת אחר רבו לסוריא ופריך לא סגי דלא נפיק בתמיה והתנן אין הכל מוציאין (לישנא אחרינא) גרסינן יצא עבד כו' עבד שיצא אחר רבו לסוריא ומכרו רבו שם ומקמי הך תרצתא הוה גרסינן הכי יוצא עבד אחר רבו לסוריא מכרו רבו שם כו' ולא שבקיה לאסוקי לכולה מתניתא עד דפרכיה:
318,Ketubot,54b,"1,1","דנייחד לה - בצוואת שכיב מרע ובעדים אולי תקבל עליה דאפי' גבי כתובה תנן (פאה פ""ג מ""ז) הכותב כל נכסיו לבניו וכתב לאשתו קרקע כל שהוא אבדה כתובתה רבי יוסי אומר אם קבלה עליה אע""פ שלא כתב לה לישנא אחרינא דהוי ליה כמחלק נכסיו על פיו ונתן שאר הנכסים לבניו והוה להו משעבדי ואין הבנות והאשה ניזונות ממשעבדי:"
319,Ketubot,60a,"5,0","הוא טמא - מחד קרא נפקא ליה ל""א זה זה טמא כו' דכתיב ברישיה דקרא אך את זה לא תאכלו זה מיעוטא הוא:"
320,Ketubot,65b,"12,0",מתני' מציאת האשה. וירושתה - אם נפלה לה ירושה הוא אוכל פירות בחייה והקרן שלה לישנא אחרינא ואם מתה בחייו יורשה:
321,Ketubot,91b,"16,1","אחריות דנפשיה - אם יבא הוא ויערער דין הוא שיחזיר לו מעותיו ונהי נמי דחוזר במכירת הקרקע דאין אדם מקנה דבר שלא זכה בו כדתני' (ב""מ דף טז.) מה שאירש מאבא מכור לך לא אמר כלום והא לא דמיא לגוזל שדה ומכרה וחזר ולקחה מבעלים הראשונים דקי""ל בה (שם טו:) מה מכר ראשון לשני כל זכות שתבא לידו דהתם לקחה דוקא דטרח אבתרה וזבנה כי היכי דליקום בהימנותיה עם לוקח אבל נפלה זו בירושה אמרינן התם ירושה ממילא הוה ולא טרח למיקם בהימנותיה וחוזר במכירתו ומחזיר המעות לשון אחר דזבנה לכתובתה דאימיה בטובת הנאה שדה שייחד אביו לאמו לכתובתה ומת ונפלו נכסים לפני זה וכל זמן שלא עמדה בדין אם מכרה זה המכר קיים ואינו יכול לחזור שהרי יורש הוא וכל הנכסים לפניו אלא שחייב לתת כתובה לאמו כשתתבענו ועל שדה זו שעבודה מוטל והיא יכולה לטורפה מיד הלוקח ומשום דא""ל האי אי אתיא אמי ומערערא לא מפצינא לך ותפסיד מעותיך לא מכרה אלא בדבר מועט:"
322,Ketubot,98a,"6,0","כיסתא - מספוא לשון אחר כסיתא גרס עצי אלמוגים שקורין קורא""ל:"
323,Ketubot,111a,"5,1","ושלא ירחקו את הקץ - בעונם ל""א שלא ידחקו גרסינן לשון דוחק שלא ירבו בתחנונים על כך יותר מדאי:"
324,Ketubot,112a,"17,0",כיפי - אלמוגים לישנא אחרינא כיפי דעכו סלעים:
325,Kiddushin,22a,"5,1","ה""ג אמר רבא בתחילת פרוטה אחרונה בסוף פרוטה אחרונה - ול""ג לא קשיא ול""ג כאן. והכי פירושו כל תחילת שש דקתני כשמגיע להתחיל לסוף פרוטה אחרונה לפי חשבון גרעונה שעדיין עליו שוה פרוטה דהוי דמי עבד וכל סוף שש (פרוטה אחרונה) מאחר שהתחיל בה נקרא סוף דלאו עבד הוא דאין עליו שוה פרוטה וה""ק אמר בתחילת שש קודם פרוטה אחרונה דכבר יש לו אשה ובנים ולא בסוף שש לאחר שהתחיל פרוטה אחרונה אינו נרצע ואפי' אמר ושנה דכתיב לא אצא חפשי סמוך ליציאה וכל זמן שיש עליו פרוטה שלימה לאו סמוך ליציאה הוא אי אמר ושנה בסוף פרוטה אחרונה ולא אמר בתחילת פרוטה אחרונה אינו נרצע שנאמר אם יאמר העבד עד שיאמר כשהוא עבד ובלשון אחרת גירסא זו בפי כל ואיני יכול להעמידה שהרבה תשובות בה וזה הלשון אמר יאמר עד שיאמר וישנה העבד עד שיאמר כשהוא עבד אמר בתחילת שש ולא אמר בסוף שש אינו נרצע שנאמר אם אמר יאמר אמר בסוף שש ולא אמר בתחילת שש אינו נרצע שנאמר לא אצא חפשי והכי פירושו אמר בתחילת שש פעם אחת ולא חזר ואמר בסוף שש אינו נרצע דבעינן אמר יאמר שתי אמירות אמר בסוף שש ולא אמר בתחילת שש אינו נרצע שנאמר לא אצא חפשי וזה כבר יצא השתא קשיא לי טובא הא נמי תיפוק לי מאמר יאמר דהא לא אמר ושנה ואם באת לפרש אמר בסוף שש שתי פעמים א""כ לא דמיא לרישא דאי אומר בתחילת שש שתי פעמים מנא ליה דאינו נרצע ועוד מה לי דשבקיה לדרשה קמייתא דדריש העבד עד שיאמר כשהוא עבד ונקיט ליה קרא אחרינא מלא אצא והרי כבר יצא תיפוק ליה מהעבד:"
326,Kiddushin,22a,"5,2","ה""ג אמר רבא בתחילת פרוטה אחרונה בסוף פרוטה אחרונה - ול""ג לא קשיא ול""ג כאן. והכי פירושו כל תחילת שש דקתני כשמגיע להתחיל לסוף פרוטה אחרונה לפי חשבון גרעונה שעדיין עליו שוה פרוטה דהוי דמי עבד וכל סוף שש (פרוטה אחרונה) מאחר שהתחיל בה נקרא סוף דלאו עבד הוא דאין עליו שוה פרוטה וה""ק אמר בתחילת שש קודם פרוטה אחרונה דכבר יש לו אשה ובנים ולא בסוף שש לאחר שהתחיל פרוטה אחרונה אינו נרצע ואפי' אמר ושנה דכתיב לא אצא חפשי סמוך ליציאה וכל זמן שיש עליו פרוטה שלימה לאו סמוך ליציאה הוא אי אמר ושנה בסוף פרוטה אחרונה ולא אמר בתחילת פרוטה אחרונה אינו נרצע שנאמר אם יאמר העבד עד שיאמר כשהוא עבד ובלשון אחרת גירסא זו בפי כל ואיני יכול להעמידה שהרבה תשובות בה וזה הלשון אמר יאמר עד שיאמר וישנה העבד עד שיאמר כשהוא עבד אמר בתחילת שש ולא אמר בסוף שש אינו נרצע שנאמר אם אמר יאמר אמר בסוף שש ולא אמר בתחילת שש אינו נרצע שנאמר לא אצא חפשי והכי פירושו אמר בתחילת שש פעם אחת ולא חזר ואמר בסוף שש אינו נרצע דבעינן אמר יאמר שתי אמירות אמר בסוף שש ולא אמר בתחילת שש אינו נרצע שנאמר לא אצא חפשי וזה כבר יצא השתא קשיא לי טובא הא נמי תיפוק לי מאמר יאמר דהא לא אמר ושנה ואם באת לפרש אמר בסוף שש שתי פעמים א""כ לא דמיא לרישא דאי אומר בתחילת שש שתי פעמים מנא ליה דאינו נרצע ועוד מה לי דשבקיה לדרשה קמייתא דדריש העבד עד שיאמר כשהוא עבד ונקיט ליה קרא אחרינא מלא אצא והרי כבר יצא תיפוק ליה מהעבד:"
327,Kiddushin,25a,"10,0","אלא לא גרסינן והכי גרסינן תנא שמעה לדרבי וקבעה כו' - קבעה אצל הראשונות והדר שמעה לדבן עזאי שהיה מוסיף לשון לבדו על הראשונות ונמצא חלוק על רבי בסירוס וקבעה בלשון אף כמו שאמרה בן עזאי והיה לו לתנא לקובעה בין ת""ק לרבי והדר למיתני תוספת סירוס עלה אלא שמאחר שנקבעה של רבי אצל ת""ק והיתה שגורה בפי התלמידים כך לא זזה של רבי ממקומו וסידרו של בן עזאי אחריה לפי שהגירסא השגורה בפה קשה לשנותה ולחזור ולגורסה בלשון אחר:"
328,Kiddushin,26b,"2,3","ולקח לו בית סלע אחד - גרסי' וקס""ד קרקע מלא רוחב סלע שהוא מטבע ל""א סלע ממש שהוא גבוה וחדוד ואין להעמיד עליו צאן וחביות:"
329,Kiddushin,30a,"0,2",משיתסר - שנין הגיע זמן לכנוס ויותר מעשרין ותרתין אל תאחרהו לשון אחר אדידך על צוארי דבריך בשעה שעוד ידך תקיפה עליו הוי זהיר ללמדו תוכחות ואיזה זמנו משיתסר ועד עשרים ותרתין בציר משיתסר אין בו דעת לקבל תוכחות כל כך ואל תכביד יסורין ותוכחות ויותר מעשרים ותרתין יש לחוש שלא יבעט וזה עיקר:
330,Kiddushin,45a,"5,0","תותי ציפי - תחת אילני צפצפה שהוא מין ערבה. לשון אחר מחצלות נתונות ע""ג זיזין הבולטין ברה""ר לשבת תחתיהן מפני החמה:"
331,Kiddushin,49b,"6,2",דיקא נמי דכתיב לבנות לה בית - גבי הולכה כתיב להן שתי נשים וגבי קביעותא כשבאו לבנות בית לקבוע בבבל כתב לה דהיינו חנופה לחודה לשון אחר לבנות ולא בנו:
332,Kiddushin,62a,"2,0",אלא לרבי חנינא - דלא בעי כפילה למה לי למיכתב כי האי לישנא ואיכא למידרשיה הכי והכי נכתוב תחיה או לשון אחר:
333,Kiddushin,66a,"11,1","ותוצץ הרעה - לשון ויצץ ציץ ויגמול שקדים (במדבר י״ז:כ״ג) ל""א בערה לשון נוצצים (יחזקאל א) כניצוץ המבעיר גחלת:"
334,Kiddushin,72b,"13,0","צוורני צוורני - חבורות חבורות ל""א קולרין קולרין והוא לשון מעשה בקולר של בני אדם דסוף יבמות (דף קכב.):"
335,Kiddushin,73b,"0,2","אין בו משום אסופי - דאי פסול הוא לא הוה מתקנא ליה הואיל ודעתה להשליכו אלא מחמת רעבון הושלך ל""א משלטי הדמיה איבריו גדולים ומלובן ומזורז אין זה מזנה אלא מבעלה שמתוך תשמיש תדיר הולד מלובן ומזורז כדאמר במסכת נדה (דף לא.) ג' חדשים אחרונים תשמיש יפה לאשה ויפה לולד שמתוך כך הולד מזורז ומלובן:"
336,Kiddushin,75b,"7,3","מן הקוצים - לשון קוץ שהיא פסולה. ל""א מוקצין הן מן העם לפסול:"
337,Kiddushin,80b,"11,0","ורבנן - אפילו תביר יצריה כדקאמרת יש לחוש פעמים שאין שם אנינות ועושין עצמן כאילו נושאין תינוק מת ויוצאין לעבירה כי ההוא עובדא דהוה עובדא בההיא איתתא ואפיקתיה לתינוק חי בחזקת מת לעשות עבירה עם ההולך עמה לקוברו. לשון אחר ממורי הזקן ולא גרסינן ורבנן אלא כולה באבא שאול גריס דיו חיים שנתתי לו כי ההיא איתתא דאמרינן במועד קטן (דף כז:) שקשתה על מתה יותר מדאי עד שמתו ז' בניה והיא אחריהם מחמת שנתאוננה על מדותיו. דהוה עובדא ואפיקתיה ל""ג:"
338,Sotah,11a,"12,1","תרעתים - מפרש בספרי ששמעו תרועה בהר סיני ל""א תרעתים על שם שהיו יושבים בשערי ירושלים:"
339,Yevamot,14b,"7,0","ובספק אשת איש - בפרק ב""ש (לקמן יבמות קז.) דתנן בש""א אין ממאנים אלא ארוסות וכו' והקטנה בת מיאון קרי ספק אשת איש דלמא ממאנת ונפקא לישנא אחרינא נראה שכיב מרע שכתב לאשה זה גיטיך מהיום אם מתי מחולי זה כל אותם הימים נקראת ספק אשת איש כדתנן (גיטין דף עד.) מה היא כל אותן הימים ר' יוסי אומר בעילתו ספק ר""מ אומר בעילתו תלויה ותנן לא תתייחד עמו אלא ע""פ עדים אע""פ שלא שנינו בה מחלוקת ב""ש וב""ה על כרחך נחלקו בה אותו מחלוקת שנחלקו במגרש את אשתו ולנה עמו בפונדק (שם דף פא.) לב""ש דאמרי לא אמרי' הן הן עדי ייחוד הן הן עדי ביאה אינה צריכה הימנו גט שני ולב""ה דאמרי הן הן עידי ייחוד הן הן עדי ביאה צריכה הימנו גט שני ובפ' מי שאחזו קורדייקוס (שם עג:) איפליגו בה ר' יוסי בר' יהודה ורבנן דקתני ראוה שנתייחדה עמו באפלה כו' ומוקמינן התם דאליבא דב""ה דמגרש אשתו ולנה עמו בפונדקי הוא דאיפליגו בה דאמר כמאן אזלא הא דא""ר יוחנן מחלוקת כשראוה כשנבעלה כו' וההיא דר' יוחנן גבי פלוגתא דב""ש וב""ה איתמר:"
